games_played,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,shorthandedGoals,shorthandedPoints,pim,toi,Home
36,0.5277777777777778,0.5277777777777778,1.0555555555555556,0.25,0.2777777777777778,0.3611111111111111,0.0833333333333333,0.0,2.9444444444444446,24.38888888888889,0.0,0.0555555555555555,0.5,0.3611805555555555,0
36,0.2222222222222222,0.25,0.4722222222222222,-0.0555555555555555,0.0277777777777777,0.0277777777777777,0.0277777777777777,0.0,1.805555555555556,18.72222222222222,0.0,0.0,0.9166666666666666,0.2213117283950617,0
36,0.0833333333333333,0.1388888888888889,0.2222222222222222,0.0,0.0,0.0,0.0277777777777777,0.0,0.9166666666666666,15.72222222222222,0.0,0.0,0.1111111111111111,0.1759799382716049,0
36,0.1388888888888889,0.1944444444444444,0.3333333333333333,0.25,0.0,0.0,0.0833333333333333,0.0,1.3888888888888888,20.194444444444443,0.0833333333333333,0.0833333333333333,0.6111111111111112,0.2411651234567901,0
36,0.1666666666666666,0.3333333333333333,0.5,-0.0277777777777777,0.0555555555555555,0.1666666666666666,0.0,0.0,1.4444444444444444,18.27777777777778,0.0,0.0,0.3888888888888889,0.2576543209876543,0
38,0.1578947368421052,0.131578947368421,0.2894736842105263,-0.0526315789473684,0.0,0.0,0.0263157894736842,0.0,2.026315789473684,18.81578947368421,0.0263157894736842,0.0263157894736842,1.5,0.2163304093567251,0
38,0.5263157894736842,1.0789473684210529,1.605263157894737,0.2105263157894736,0.131578947368421,0.6578947368421053,0.0789473684210526,0.0263157894736842,4.447368421052632,23.71052631578948,0.0,0.0,0.7368421052631579,0.3797295321637427,0
23,0.0869565217391304,0.1304347826086956,0.217391304347826,0.0,0.0,0.0,0.0,0.0,0.8260869565217391,15.869565217391305,0.0,0.0,0.2608695652173913,0.1677536231884058,0
38,0.5,0.7368421052631579,1.236842105263158,0.0526315789473684,0.2105263157894736,0.6052631578947368,0.131578947368421,0.0,3.421052631578948,23.36842105263158,0.0,0.0,0.4736842105263157,0.3803947368421053,0
29,0.0689655172413793,0.1379310344827586,0.2068965517241379,-0.1034482758620689,0.0,0.0,0.0,0.0,0.7931034482758621,17.24137931034483,0.0344827586206896,0.0689655172413793,0.3448275862068966,0.2136494252873563,1
36,0.1944444444444444,0.4722222222222222,0.6666666666666666,0.1111111111111111,0.0,0.1944444444444444,0.0,0.0,1.6944444444444444,21.27777777777778,0.0277777777777777,0.0555555555555555,0.6944444444444444,0.250979938271605,1
33,0.1212121212121212,0.0303030303030303,0.1515151515151515,0.0606060606060606,0.0,0.0,0.0,0.0,1.696969696969697,14.303030303030305,0.0,0.0,0.6363636363636364,0.1719612794612794,1
36,0.3888888888888889,0.5555555555555556,0.9444444444444444,0.0833333333333333,0.1944444444444444,0.2777777777777778,0.0555555555555555,0.0277777777777777,2.361111111111111,20.75,0.0,0.0,0.2777777777777778,0.2758179012345679,1
31,0.0967741935483871,0.2258064516129032,0.3225806451612903,0.0,0.0,0.0,0.0,0.0,1.1935483870967742,16.870967741935484,0.032258064516129,0.032258064516129,0.3870967741935484,0.2135573476702509,1
36,0.3333333333333333,0.6944444444444444,1.0277777777777777,0.1111111111111111,0.0833333333333333,0.3055555555555556,0.0277777777777777,0.0,2.861111111111111,21.25,0.0,0.0,0.2222222222222222,0.3039891975308641,1
34,0.4411764705882353,0.5294117647058824,0.9705882352941176,0.2941176470588235,0.1470588235294117,0.2941176470588235,0.0588235294117647,0.0294117647058823,2.411764705882353,23.205882352941178,0.0294117647058823,0.0588235294117647,0.2352941176470588,0.2852532679738562,1
36,0.3611111111111111,0.3888888888888889,0.75,0.2777777777777778,0.0833333333333333,0.1111111111111111,0.0277777777777777,0.0,1.9444444444444444,18.61111111111111,0.0,0.0,0.8888888888888888,0.2453086419753086,1
36,0.2777777777777778,0.3611111111111111,0.6388888888888888,-0.1111111111111111,0.0277777777777777,0.1111111111111111,0.0277777777777777,0.0,2.2777777777777777,21.61111111111111,0.0555555555555555,0.0555555555555555,0.5,0.2798996913580247,1
34,0.2352941176470588,0.2352941176470588,0.4705882352941176,-0.2352941176470588,0.0294117647058823,0.0588235294117647,0.0588235294117647,0.0,1.411764705882353,17.58823529411765,0.0,0.0,0.1176470588235294,0.228578431372549,1
36,0.3055555555555556,0.4166666666666667,0.7222222222222222,0.1388888888888889,0.0,0.0555555555555555,0.0277777777777777,0.0,2.0,21.75,0.0,0.0277777777777777,0.2777777777777778,0.2795679012345679,1
35,0.3142857142857143,0.6,0.9142857142857144,0.3714285714285714,0.0285714285714285,0.1714285714285714,0.1714285714285714,0.0571428571428571,2.2857142857142856,20.6,0.0,0.0,0.2285714285714285,0.2860952380952381,1
38,0.0526315789473684,0.131578947368421,0.1842105263157894,0.1842105263157894,0.0,0.0,0.0,0.0,1.105263157894737,19.63157894736842,0.0,0.0,0.6842105263157895,0.246922514619883,0
38,0.1578947368421052,0.1578947368421052,0.3157894736842105,-0.1052631578947368,0.0,0.0,0.0,0.0,1.2894736842105263,24.57894736842105,0.0,0.0,0.8421052631578947,0.3420906432748538,0
38,0.1578947368421052,0.4210526315789473,0.5789473684210527,0.2631578947368421,0.0,0.1052631578947368,0.0263157894736842,0.0,1.763157894736842,26.605263157894736,0.0,0.0526315789473684,0.2105263157894736,0.4037938596491228,0
33,0.2424242424242424,1.0909090909090908,1.3333333333333333,0.303030303030303,0.1212121212121212,0.6060606060606061,0.0,0.0,2.909090909090909,25.96969696969697,0.0,0.0909090909090909,0.3636363636363636,0.4069612794612794,0
35,0.1142857142857142,0.2,0.3142857142857143,0.2,0.0,0.0,0.0,0.0,1.5714285714285714,22.62857142857143,0.0285714285714285,0.0571428571428571,1.3142857142857145,0.2920396825396825,0
17,0.0588235294117647,0.2352941176470588,0.2941176470588235,-0.3529411764705882,0.0,0.0,0.0,0.0,1.2941176470588236,24.47058823529412,0.0,0.0,0.0,0.3357516339869281,0
15,0.1333333333333333,0.0,0.1333333333333333,0.2,0.0,0.0,0.0666666666666666,0.0,0.4666666666666667,7.666666666666667,0.0,0.0,0.8666666666666667,0.0774074074074074,0
36,0.0277777777777777,0.1666666666666666,0.1944444444444444,0.1944444444444444,0.0,0.0,0.0277777777777777,0.0,0.8055555555555556,22.694444444444443,0.0,0.0,0.8611111111111112,0.3122916666666666,1
36,0.1111111111111111,0.6111111111111112,0.7222222222222222,-0.0555555555555555,0.0277777777777777,0.25,0.0277777777777777,0.0,2.111111111111111,26.33333333333333,0.0,0.0,0.2777777777777778,0.4224305555555556,1
36,0.0277777777777777,0.1666666666666666,0.1944444444444444,-0.0833333333333333,0.0,0.0,0.0277777777777777,0.0,1.4444444444444444,23.25,0.0,0.0,0.2777777777777778,0.3316358024691357,1
36,0.0833333333333333,0.2777777777777778,0.3611111111111111,0.2777777777777778,0.0,0.0,0.0,0.0,1.1666666666666667,22.83333333333333,0.0,0.0277777777777777,0.2222222222222222,0.3300077160493826,1
13,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,17.384615384615383,0.0,0.0,0.3076923076923077,0.2045726495726496,1
33,0.2727272727272727,0.2424242424242424,0.5151515151515151,0.2727272727272727,0.0303030303030303,0.0606060606060606,0.0303030303030303,0.0303030303030303,1.606060606060606,22.24242424242424,0.0303030303030303,0.0303030303030303,0.1818181818181818,0.3121717171717172,1
39,0.1282051282051282,0.0,0.1282051282051282,-0.1025641025641025,0.0,0.0,0.0256410256410256,0.0,0.5128205128205128,18.487179487179485,0.0,0.0,0.6923076923076923,0.1943447293447293,0
39,0.282051282051282,0.2564102564102564,0.5384615384615384,-0.3333333333333333,0.1538461538461538,0.2564102564102564,0.0512820512820512,0.0,2.0,20.64102564102564,0.0,0.0,0.3846153846153846,0.2967165242165241,0
39,0.4358974358974359,0.5897435897435898,1.0256410256410255,-0.2564102564102564,0.1794871794871795,0.3846153846153846,0.1025641025641025,0.0,2.743589743589744,22.666666666666668,0.0,0.0,0.2051282051282051,0.3373504273504273,0
38,0.1578947368421052,0.1578947368421052,0.3157894736842105,0.0263157894736842,0.0,0.0263157894736842,0.0263157894736842,0.0,2.0,16.18421052631579,0.0,0.0,1.368421052631579,0.1908698830409356,0
39,0.2564102564102564,0.5128205128205128,0.7692307692307693,-0.1538461538461538,0.0,0.1025641025641025,0.0256410256410256,0.0256410256410256,2.333333333333333,23.384615384615383,0.0,0.0,0.8974358974358975,0.314537037037037,0
19,0.1052631578947368,0.0,0.1052631578947368,0.0,0.0,0.0,0.0,0.0,0.6842105263157895,10.947368421052632,0.0,0.0,3.1578947368421053,0.1089766081871345,0
29,0.0689655172413793,0.0344827586206896,0.1034482758620689,-0.2068965517241379,0.0,0.0,0.0344827586206896,0.0,1.2758620689655171,17.03448275862069,0.0,0.0,0.2068965517241379,0.2068007662835249,0
38,0.2105263157894736,0.2368421052631578,0.4473684210526316,-0.2631578947368421,0.0526315789473684,0.0526315789473684,0.0,0.0,1.868421052631579,22.63157894736842,0.0,0.0,0.6842105263157895,0.3004970760233919,0
21,0.0476190476190476,0.2857142857142857,0.3333333333333333,-0.0476190476190476,0.0,0.0,0.0,0.0,0.8095238095238095,14.238095238095235,0.0,0.0,0.1904761904761904,0.1763095238095238,0
39,0.1538461538461538,0.1538461538461538,0.3076923076923077,-0.282051282051282,0.0256410256410256,0.0512820512820512,0.0,0.0,1.2820512820512822,16.743589743589745,0.0,0.0,1.564102564102564,0.2133404558404558,0
38,0.7105263157894737,0.9473684210526316,1.6578947368421053,-0.0263157894736842,0.2631578947368421,0.7631578947368421,0.131578947368421,0.0263157894736842,4.5,22.71052631578948,0.0,0.0,0.3157894736842105,0.3617543859649123,0
36,0.4444444444444444,0.6111111111111112,1.0555555555555556,-0.4444444444444444,0.1944444444444444,0.5833333333333334,0.0277777777777777,0.0,3.055555555555556,21.0,0.0,0.0,0.6111111111111112,0.3089583333333333,0
29,0.3793103448275862,0.3448275862068966,0.7241379310344828,0.1379310344827586,0.1034482758620689,0.1724137931034483,0.0689655172413793,0.0,2.689655172413793,18.55172413793104,0.0,0.0,0.9655172413793104,0.301772030651341,1
36,0.4166666666666667,0.2777777777777778,0.6944444444444444,0.3055555555555556,0.1944444444444444,0.2222222222222222,0.0555555555555555,0.0,3.888888888888889,22.444444444444443,0.0,0.0,0.9444444444444444,0.3442978395061729,1
3,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.6666666666666666,12.333333333333334,0.0,0.0,0.0,0.1594444444444444,1
3,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,2.0,15.333333333333334,0.0,0.0,0.0,0.2032407407407407,1
36,0.1111111111111111,0.2777777777777778,0.3888888888888889,-0.0555555555555555,0.0,0.0,0.0,0.0,1.25,15.52777777777778,0.0,0.0,1.3888888888888888,0.2173765432098765,1
36,0.1111111111111111,0.0277777777777777,0.1388888888888889,-0.0833333333333333,0.0,0.0,0.0,0.0,1.0833333333333333,13.916666666666666,0.0277777777777777,0.0277777777777777,1.1944444444444444,0.165841049382716,1
36,0.3055555555555556,0.3333333333333333,0.6388888888888888,0.2222222222222222,0.0277777777777777,0.0833333333333333,0.0277777777777777,0.0,2.0277777777777777,17.63888888888889,0.0,0.0,0.9166666666666666,0.2723842592592593,1
36,0.1666666666666666,0.0555555555555555,0.2222222222222222,-0.2222222222222222,0.0,0.0,0.0,0.0,0.9722222222222222,14.833333333333334,0.0277777777777777,0.0277777777777777,0.5555555555555556,0.182307098765432,1
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,11.666666666666666,0.0,0.0,0.0,0.172037037037037,1
31,0.3548387096774194,0.1935483870967742,0.5483870967741935,0.032258064516129,0.064516129032258,0.064516129032258,0.0,0.0,2.193548387096774,18.032258064516128,0.0,0.0,0.8387096774193549,0.2647043010752689,1
26,0.1153846153846153,0.2307692307692307,0.3461538461538461,-0.1538461538461538,0.0384615384615384,0.1538461538461538,0.0384615384615384,0.0,1.8461538461538465,17.653846153846153,0.0,0.0,0.1538461538461538,0.2421474358974358,1
36,0.1111111111111111,0.4444444444444444,0.5555555555555556,0.0277777777777777,0.0277777777777777,0.1111111111111111,0.0,0.0,1.6944444444444444,18.13888888888889,0.0,0.0,0.2222222222222222,0.2732793209876543,1
2,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,0.2759722222222222,0
39,0.0,0.2564102564102564,0.2564102564102564,-0.358974358974359,0.0,0.0,0.0,0.0,1.1794871794871795,23.05128205128205,0.0,0.0,0.1538461538461538,0.314045584045584,0
34,0.0294117647058823,0.088235294117647,0.1176470588235294,-0.2058823529411764,0.0,0.0,0.0,0.0,0.7941176470588235,21.0,0.0,0.0,0.2352941176470588,0.2667320261437909,0
37,0.0,0.2432432432432432,0.2432432432432432,0.1351351351351351,0.0,0.0,0.0,0.0,0.6216216216216216,22.0,0.0,0.0,0.2162162162162162,0.2732057057057057,0
37,0.1351351351351351,0.8918918918918919,1.027027027027027,-0.1621621621621621,0.054054054054054,0.4324324324324324,0.027027027027027,0.0,2.081081081081081,26.486486486486488,0.0,0.0,0.6486486486486487,0.4049099099099099,0
26,0.0384615384615384,0.1153846153846153,0.1538461538461538,0.0769230769230769,0.0,0.0,0.0,0.0,0.5,16.0,0.0,0.0,0.5384615384615384,0.2193910256410256,1
36,0.1388888888888889,0.2222222222222222,0.3611111111111111,-0.0833333333333333,0.0,0.0,0.0277777777777777,0.0,1.0277777777777777,24.58333333333333,0.0,0.0277777777777777,1.0833333333333333,0.3389583333333333,1
20,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.9,18.85,0.0,0.0,1.15,0.2498333333333333,1
36,0.0555555555555555,0.3888888888888889,0.4444444444444444,0.2777777777777778,0.0277777777777777,0.0555555555555555,0.0277777777777777,0.0,1.3611111111111112,27.11111111111111,0.0,0.0,0.3333333333333333,0.4114506172839507,1
24,0.0,0.125,0.125,0.0833333333333333,0.0,0.0,0.0,0.0,1.0416666666666667,19.20833333333333,0.0,0.0,0.5833333333333334,0.2536226851851851,1
19,0.0,0.2631578947368421,0.2631578947368421,-0.1052631578947368,0.0,0.0526315789473684,0.0,0.0,0.8947368421052632,18.94736842105263,0.0,0.0,0.7368421052631579,0.251125730994152,1
37,0.1351351351351351,0.3243243243243243,0.4594594594594595,-0.3783783783783784,0.027027027027027,0.081081081081081,0.027027027027027,0.0,1.7567567567567568,22.054054054054053,0.0,0.0,0.1621621621621621,0.2859009009009008,0
37,0.2162162162162162,0.2972972972972973,0.5135135135135135,0.1351351351351351,0.027027027027027,0.027027027027027,0.054054054054054,0.0,2.5135135135135136,25.37837837837838,0.027027027027027,0.054054054054054,0.3783783783783784,0.3166516516516516,0
37,0.2972972972972973,0.3243243243243243,0.6216216216216216,-0.2432432432432432,0.027027027027027,0.081081081081081,0.027027027027027,0.0,2.108108108108108,20.97297297297297,0.054054054054054,0.1351351351351351,0.1081081081081081,0.2765840840840841,0
36,0.1666666666666666,0.1111111111111111,0.2777777777777778,-0.0555555555555555,0.0277777777777777,0.0277777777777777,0.0,0.0,1.1944444444444444,12.63888888888889,0.0,0.0,0.75,0.1483256172839506,0
37,0.3783783783783784,0.3513513513513513,0.7297297297297297,0.3783783783783784,0.027027027027027,0.027027027027027,0.081081081081081,0.0,2.5135135135135136,22.27027027027027,0.1081081081081081,0.1351351351351351,0.918918918918919,0.2738813813813813,0
37,0.2162162162162162,0.4324324324324324,0.6486486486486487,-0.054054054054054,0.054054054054054,0.1351351351351351,0.054054054054054,0.0,2.702702702702702,26.16216216216216,0.027027027027027,0.054054054054054,0.1621621621621621,0.3497372372372372,0
36,0.0833333333333333,0.1111111111111111,0.1944444444444444,-0.25,0.0277777777777777,0.0277777777777777,0.0,0.0,1.0555555555555556,16.666666666666668,0.0,0.0,0.2222222222222222,0.1938348765432098,0
27,0.2592592592592592,0.3703703703703703,0.6296296296296297,0.2592592592592592,0.0,0.074074074074074,0.037037037037037,0.0,1.148148148148148,19.33333333333333,0.0,0.0,0.2962962962962963,0.2576646090534978,0
31,0.0967741935483871,0.1935483870967742,0.2903225806451613,-0.1612903225806451,0.0,0.1290322580645161,0.032258064516129,0.0,0.967741935483871,14.806451612903226,0.0,0.0,0.1290322580645161,0.1729390681003584,0
25,0.16,0.12,0.28,0.28,0.0,0.0,0.0,0.0,2.04,17.32,0.0,0.0,0.56,0.2018888888888888,0
36,0.1944444444444444,0.3888888888888889,0.5833333333333334,0.0277777777777777,0.0277777777777777,0.0277777777777777,0.0,0.0,1.5277777777777777,20.80555555555556,0.0,0.0,1.0833333333333333,0.2561728395061728,0
37,0.2702702702702703,0.4324324324324324,0.7027027027027027,-0.1351351351351351,0.054054054054054,0.1351351351351351,0.027027027027027,0.027027027027027,3.2432432432432434,21.783783783783782,0.0,0.0,0.6216216216216216,0.3034309309309309,0
38,0.4736842105263157,0.631578947368421,1.105263157894737,0.1052631578947368,0.0526315789473684,0.3947368421052631,0.1052631578947368,0.0789473684210526,3.8947368421052633,22.81578947368421,0.0,0.0,0.631578947368421,0.311469298245614,1
38,0.2894736842105263,0.2368421052631578,0.5263157894736842,-0.0263157894736842,0.0789473684210526,0.131578947368421,0.0526315789473684,0.0,1.7105263157894737,22.84210526315789,0.0789473684210526,0.1052631578947368,0.4736842105263157,0.2802266081871344,1
36,0.1944444444444444,0.0555555555555555,0.25,0.1111111111111111,0.0,0.0,0.0555555555555555,0.0,1.5555555555555556,19.944444444444443,0.0,0.0277777777777777,0.5833333333333334,0.2571296296296296,1
38,0.2368421052631578,0.5263157894736842,0.7631578947368421,0.0263157894736842,0.0789473684210526,0.3157894736842105,0.0526315789473684,0.0,2.0,21.94736842105263,0.0263157894736842,0.0263157894736842,0.1578947368421052,0.2854970760233918,1
30,0.1333333333333333,0.3333333333333333,0.4666666666666667,-0.1,0.0,0.1,0.0666666666666666,0.0,1.4666666666666666,16.166666666666668,0.0,0.0,0.2666666666666666,0.2132685185185185,1
37,0.1351351351351351,0.2702702702702703,0.4054054054054054,0.1351351351351351,0.0,0.0,0.054054054054054,0.0,1.4594594594594594,19.0,0.027027027027027,0.081081081081081,1.0,0.2273048048048047,1
34,0.1470588235294117,0.1764705882352941,0.3235294117647059,0.1470588235294117,0.0,0.0,0.0,0.0,1.7058823529411764,15.970588235294118,0.0,0.0,0.5882352941176471,0.2049754901960784,1
28,0.1785714285714285,0.1071428571428571,0.2857142857142857,0.0357142857142857,0.0,0.0,0.0,0.0,1.1428571428571428,16.321428571428573,0.0,0.0,1.7857142857142858,0.2014087301587301,1
36,0.1666666666666666,0.0833333333333333,0.25,-0.1944444444444444,0.0555555555555555,0.0833333333333333,0.0,0.0,1.2777777777777777,19.88888888888889,0.0,0.0,0.2777777777777778,0.2492669753086419,1
37,0.1621621621621621,0.3243243243243243,0.4864864864864865,0.0,0.0,0.081081081081081,0.0,0.0,1.891891891891892,16.62162162162162,0.0,0.0,0.3243243243243243,0.2293393393393393,1
27,0.2222222222222222,0.4074074074074074,0.6296296296296297,-0.074074074074074,0.1481481481481481,0.2222222222222222,0.037037037037037,0.0,1.6296296296296295,17.444444444444443,0.0,0.0,0.2222222222222222,0.2428600823045267,1
38,0.3947368421052631,0.4473684210526316,0.8421052631578947,0.0263157894736842,0.2631578947368421,0.4473684210526316,0.0263157894736842,0.0,2.394736842105264,24.473684210526315,0.0,0.0,0.2105263157894736,0.3319517543859648,1
33,0.1515151515151515,0.4242424242424242,0.5757575757575758,0.0,0.0,0.0909090909090909,0.0303030303030303,0.0303030303030303,2.333333333333333,30.939393939393938,0.0303030303030303,0.0303030303030303,0.8181818181818182,0.4061279461279461,0
34,0.0294117647058823,0.1764705882352941,0.2058823529411764,0.0588235294117647,0.0,0.0,0.0,0.0,0.8529411764705882,28.0,0.0,0.0,0.2352941176470588,0.3168954248366013,0
27,0.037037037037037,0.2222222222222222,0.2592592592592592,-0.074074074074074,0.0,0.0,0.0,0.0,0.7777777777777778,19.55555555555556,0.0,0.0,0.5925925925925926,0.2175720164609053,0
37,0.2162162162162162,0.3783783783783784,0.5945945945945946,0.054054054054054,0.027027027027027,0.1351351351351351,0.027027027027027,0.027027027027027,2.4864864864864864,30.324324324324323,0.0,0.027027027027027,0.7027027027027027,0.3683933933933934,0
37,0.1351351351351351,0.3243243243243243,0.4594594594594595,0.054054054054054,0.027027027027027,0.1081081081081081,0.027027027027027,0.0,1.6756756756756757,30.43243243243243,0.0,0.027027027027027,0.3243243243243243,0.3888813813813814,0
15,0.0666666666666666,0.2666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0666666666666666,0.0,0.8,17.466666666666665,0.0,0.0,0.1333333333333333,0.2013888888888889,0
19,0.0,0.1578947368421052,0.1578947368421052,-0.0526315789473684,0.0,0.0,0.0,0.0,1.0,20.105263157894736,0.0,0.0,0.5789473684210527,0.2518859649122807,1
38,0.0789473684210526,0.0526315789473684,0.131578947368421,-0.131578947368421,0.0,0.0,0.0,0.0,1.1842105263157894,22.5,0.0,0.0,1.368421052631579,0.2935599415204677,1
31,0.032258064516129,0.2903225806451613,0.3225806451612903,0.1935483870967742,0.0,0.064516129032258,0.0,0.0,1.1290322580645162,24.93548387096774,0.0,0.0,0.3870967741935484,0.3570698924731182,1
34,0.0294117647058823,0.2647058823529412,0.2941176470588235,-0.0294117647058823,0.0,0.0294117647058823,0.0294117647058823,0.0,0.7352941176470589,23.352941176470587,0.0,0.0,0.5882352941176471,0.3038562091503267,1
29,0.0689655172413793,0.2068965517241379,0.2758620689655172,0.1379310344827586,0.0,0.0,0.0,0.0,1.0689655172413792,21.13793103448276,0.0,0.0,0.5517241379310345,0.2902681992337164,1
38,0.2105263157894736,0.5789473684210527,0.7894736842105263,0.0789473684210526,0.1052631578947368,0.3947368421052631,0.0263157894736842,0.0263157894736842,3.3157894736842106,25.23684210526316,0.0,0.0263157894736842,0.6578947368421053,0.4081505847953216,1
37,0.6486486486486487,0.4054054054054054,1.054054054054054,0.2972972972972973,0.2432432432432432,0.3243243243243243,0.081081081081081,0.0,2.72972972972973,22.67567567567568,0.0,0.0,0.1081081081081081,0.312484984984985,0
37,0.081081081081081,0.3513513513513513,0.4324324324324324,0.2972972972972973,0.0,0.027027027027027,0.0,0.0,2.081081081081081,19.81081081081081,0.0,0.0,0.2162162162162162,0.2248423423423423,0
37,0.4324324324324324,0.918918918918919,1.351351351351351,0.3513513513513513,0.1891891891891892,0.5945945945945946,0.081081081081081,0.0,2.216216216216216,25.216216216216218,0.027027027027027,0.027027027027027,0.6486486486486487,0.3297222222222222,0
37,0.2432432432432432,0.2162162162162162,0.4594594594594595,0.4054054054054054,0.0,0.0,0.054054054054054,0.0,1.0810810810810811,18.5945945945946,0.027027027027027,0.027027027027027,0.6486486486486487,0.2151876876876876,0
35,0.2857142857142857,0.1428571428571428,0.4285714285714285,0.3428571428571428,0.0,0.0,0.0857142857142857,0.0,1.2857142857142858,16.685714285714287,0.0,0.0,0.8857142857142857,0.1870714285714285,0
23,0.3478260869565217,0.1304347826086956,0.4782608695652174,0.5652173913043478,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0,1.391304347826087,22.13043478260869,0.0,0.0,0.1739130434782608,0.2573309178743961,0
37,0.4054054054054054,0.8108108108108109,1.2162162162162162,0.2432432432432432,0.1621621621621621,0.4864864864864865,0.1081081081081081,0.0,2.72972972972973,23.81081081081081,0.0,0.027027027027027,0.054054054054054,0.3291066066066066,0
23,0.217391304347826,0.3478260869565217,0.5652173913043478,0.217391304347826,0.0,0.0,0.0,0.0,1.391304347826087,22.26086956521739,0.0434782608695652,0.0869565217391304,0.391304347826087,0.2555434782608696,0
33,0.303030303030303,0.3333333333333333,0.6363636363636364,0.2121212121212121,0.0,0.0,0.0303030303030303,0.0,2.0,20.60606060606061,0.0,0.0,0.0606060606060606,0.2449747474747474,0
36,0.25,0.1944444444444444,0.4444444444444444,0.3333333333333333,0.0,0.0,0.0833333333333333,0.0,1.0555555555555556,20.88888888888889,0.0,0.0,0.9722222222222222,0.2256249999999999,0
14,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.0714285714285714,0.0,0.0,0.0,0.0,0.5,16.071428571428573,0.0,0.0,0.0,0.1773015873015873,0
3,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.3333333333333333,14.333333333333334,0.0,0.0,0.0,0.1738888888888889,0
36,0.2222222222222222,0.2222222222222222,0.4444444444444444,-0.4166666666666667,0.0555555555555555,0.1111111111111111,0.0277777777777777,0.0,1.9166666666666667,20.13888888888889,0.0,0.0,0.6666666666666666,0.2879783950617283,1
36,0.25,0.2777777777777778,0.5277777777777778,0.0555555555555555,0.0,0.1111111111111111,0.0555555555555555,0.0,1.8611111111111112,18.5,0.0,0.0,0.2222222222222222,0.2491512345679013,1
36,0.1666666666666666,0.1111111111111111,0.2777777777777778,-0.1111111111111111,0.0,0.0,0.0277777777777777,0.0,1.25,15.75,0.0555555555555555,0.0555555555555555,0.6111111111111112,0.1999768518518518,1
36,0.4166666666666667,0.6666666666666666,1.0833333333333333,0.3333333333333333,0.0277777777777777,0.1388888888888889,0.0277777777777777,0.0,2.1666666666666665,22.86111111111111,0.0277777777777777,0.0555555555555555,0.3888888888888889,0.3464583333333333,1
36,0.25,0.1944444444444444,0.4444444444444444,-0.1666666666666666,0.0555555555555555,0.0555555555555555,0.0277777777777777,0.0,1.805555555555556,18.88888888888889,0.0,0.0,0.3888888888888889,0.2574768518518518,1
36,0.25,0.4722222222222222,0.7222222222222222,-0.1388888888888889,0.0,0.1666666666666666,0.0,0.0,3.4444444444444446,20.02777777777778,0.0,0.0,0.2222222222222222,0.3045833333333333,1
36,0.1111111111111111,0.2222222222222222,0.3333333333333333,-0.1111111111111111,0.0,0.0,0.0277777777777777,0.0,1.5833333333333333,19.72222222222222,0.0277777777777777,0.0555555555555555,0.1666666666666666,0.2550154320987653,1
36,0.3333333333333333,0.0555555555555555,0.3888888888888889,-0.0833333333333333,0.0555555555555555,0.0833333333333333,0.0,0.0,1.6944444444444444,18.166666666666668,0.0,0.0,0.0,0.2425771604938271,1
36,0.0833333333333333,0.2777777777777778,0.3611111111111111,0.0,0.0,0.0,0.0,0.0,1.1388888888888888,17.333333333333332,0.0277777777777777,0.0833333333333333,0.1666666666666666,0.2223688271604938,1
30,0.0333333333333333,0.2,0.2333333333333333,-0.2333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,13.2,0.0,0.0,0.3333333333333333,0.1690092592592592,1
34,0.3529411764705882,0.4705882352941176,0.8235294117647058,0.1470588235294117,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.0294117647058823,2.794117647058824,22.029411764705884,0.0588235294117647,0.088235294117647,0.6470588235294118,0.3276143790849672,1
37,0.054054054054054,0.7297297297297297,0.7837837837837838,0.5675675675675675,0.054054054054054,0.2432432432432432,0.0,0.0,2.0,28.027027027027028,0.0,0.0,0.5405405405405406,0.3985960960960961,0
37,0.2702702702702703,0.972972972972973,1.2432432432432432,0.7027027027027027,0.027027027027027,0.4594594594594595,0.054054054054054,0.027027027027027,2.5405405405405403,25.75675675675676,0.0,0.0,0.4864864864864865,0.4083558558558559,0
26,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0,0.4230769230769231,21.692307692307693,0.0,0.0,0.4615384615384615,0.2401602564102564,0
37,0.054054054054054,0.3783783783783784,0.4324324324324324,0.3513513513513513,0.0,0.0,0.0,0.0,0.945945945945946,25.97297297297297,0.027027027027027,0.027027027027027,0.7027027027027027,0.317042042042042,0
